row_id,target,role,split_seed
158,9,train,42
159,8,train,42
160,0,train,42
161,2,train,42
162,8,validation,42
163,5,train,42
164,4,train,42
165,5,train,42
166,7,train,42
167,0,train,42
168,7,train,42
169,4,train,42
170,3,train,42
171,4,train,42
172,6,train,42
173,7,train,42
174,3,train,42
175,5,train,42
176,0,train,42
177,0,train,42
178,8,train,42
179,1,train,42
180,0,validation,42
181,2,train,42
182,7,train,42
183,3,train,42
184,6,train,42
185,1,train,42
186,9,train,42
187,7,train,42
188,6,train,42
189,8,train,42
190,5,train,42
191,3,train,42
192,0,validation,42
193,2,train,42
194,9,train,42
195,7,train,42
196,3,train,42
197,2,validation,42
198,6,train,42
199,0,train,42
200,8,validation,42
201,9,validation,42
202,9,validation,42
203,4,train,42
204,0,train,42
205,1,train,42
206,3,train,42
207,5,validation,42
208,7,validation,42
209,7,train,42
210,9,train,42
211,3,validation,42
212,0,train,42
213,3,train,42
214,7,train,42
215,4,train,42
216,0,train,42
217,9,train,42
218,9,train,42
219,7,train,42
220,6,train,42
221,3,train,42
222,2,train,42
223,3,train,42
224,3,train,42
225,1,train,42
226,8,train,42
227,5,validation,42
228,3,train,42
229,2,train,42
230,6,validation,42
231,8,train,42
232,1,train,42
233,7,validation,42
234,4,train,42
235,9,train,42
236,7,train,42
237,0,train,42
238,3,train,42
239,0,validation,42
240,8,train,42
241,3,train,42
242,7,train,42
243,3,train,42
244,0,train,42
245,5,train,42
246,8,validation,42
247,5,train,42
248,8,train,42
249,9,train,42
250,9,train,42
251,0,train,42
252,2,validation,42
253,7,train,42
254,3,train,42
255,2,train,42
256,2,validation,42
257,8,train,42
258,2,train,42
259,3,train,42
260,9,train,42
261,7,train,42
262,0,train,42
263,9,train,42
264,4,train,42
265,4,train,42
266,4,validation,42
267,6,train,42
268,5,train,42
269,1,train,42
270,0,train,42
271,8,train,42
272,8,train,42
273,7,train,42
274,5,train,42
275,8,train,42
276,9,train,42
277,3,train,42
278,8,validation,42
279,4,train,42
280,7,train,42
281,2,train,42
282,7,train,42
283,1,train,42
284,6,train,42
285,6,train,42
286,7,train,42
287,8,train,42
288,1,train,42
289,5,train,42
290,5,train,42
291,3,train,42
292,6,train,42
293,2,train,42
294,9,train,42
295,5,train,42
296,2,train,42
297,7,train,42
298,4,train,42
299,8,validation,42
300,2,train,42
301,2,train,42
302,4,train,42
303,0,validation,42
304,6,train,42
305,2,validation,42
306,8,train,42
307,9,train,42
308,9,train,42
309,7,train,42
310,7,train,42
311,5,train,42
312,2,train,42
313,8,train,42
314,9,train,42
315,5,train,42
316,9,train,42
317,0,train,42
318,7,train,42
319,6,train,42
320,2,validation,42
321,4,train,42
322,6,train,42
323,1,train,42
324,0,validation,42
325,2,train,42
326,6,validation,42
327,9,train,42
328,6,train,42
329,8,train,42
330,8,train,42
331,8,train,42
332,1,validation,42
333,0,validation,42
334,7,train,42
335,1,validation,42
336,7,validation,42
337,2,validation,42
338,7,train,42
339,9,train,42
340,5,train,42
341,3,train,42
342,2,train,42
343,8,train,42
344,6,train,42
345,2,train,42
346,1,train,42
347,4,train,42
348,9,train,42
349,1,validation,42
350,6,train,42
351,4,train,42
352,5,train,42
353,3,train,42
354,6,train,42
355,4,train,42
356,9,train,42
357,6,train,42
358,0,train,42
359,5,train,42
360,6,train,42
361,8,train,42
362,4,train,42
363,8,train,42
364,9,train,42
365,5,validation,42
366,3,train,42
367,2,train,42
368,6,train,42
369,6,train,42
370,5,train,42
371,2,validation,42
372,7,train,42
373,7,validation,42
374,6,train,42
375,0,train,42
376,6,train,42
377,6,train,42
378,2,validation,42
379,8,train,42
380,4,validation,42
381,3,train,42
382,4,train,42
383,6,train,42
384,6,train,42
385,3,validation,42
386,7,train,42
387,5,train,42
388,1,train,42
389,8,train,42
390,5,train,42
391,4,train,42
392,8,train,42
393,3,validation,42
394,0,train,42
395,3,train,42
396,6,train,42
397,9,train,42
398,8,train,42
399,0,train,42
400,8,train,42
401,8,train,42
402,1,train,42
403,7,train,42
404,6,validation,42
405,9,train,42
406,7,validation,42
407,8,train,42
408,2,train,42
409,2,validation,42
410,7,train,42
411,8,validation,42
412,3,train,42
413,3,train,42
414,8,train,42
415,6,train,42
416,8,train,42
417,9,train,42
418,2,train,42
419,3,train,42
420,1,train,42
421,8,validation,42
422,6,train,42
423,7,train,42
424,3,train,42
425,4,train,42
426,8,train,42
427,7,train,42
428,2,train,42
429,2,train,42
430,4,train,42
431,0,validation,42
432,0,train,42
433,2,train,42
434,9,train,42
435,2,train,42
436,9,train,42
437,5,train,42
438,9,train,42
439,9,train,42
440,9,validation,42
441,8,train,42
442,8,train,42
443,4,train,42
444,9,train,42
445,8,train,42
446,6,train,42
447,7,train,42
448,0,train,42
449,0,train,42
450,5,train,42
451,4,validation,42
452,4,train,42
453,5,validation,42
454,1,train,42
455,5,train,42
456,5,train,42
457,4,train,42
458,7,train,42
459,5,train,42
460,5,validation,42
461,0,train,42
462,3,train,42
463,0,train,42
464,5,validation,42
465,3,train,42
466,7,train,42
467,6,validation,42
468,6,train,42
469,9,train,42
470,6,train,42
471,0,train,42
472,3,train,42
473,3,train,42
474,7,train,42
475,2,validation,42
476,9,train,42
477,8,train,42
478,9,train,42
479,5,train,42
480,2,validation,42
481,6,train,42
482,0,validation,42
483,8,train,42
484,4,train,42
485,0,train,42
486,6,validation,42
487,8,train,42
488,0,train,42
489,1,train,42
490,5,train,42
491,1,validation,42
492,9,validation,42
493,8,train,42
494,8,train,42
495,4,train,42
496,2,train,42
497,4,train,42
498,8,validation,42
499,6,validation,42
500,2,train,42
501,0,train,42
502,4,validation,42
503,7,train,42
504,1,train,42
505,6,train,42
506,3,train,42
507,7,train,42
508,8,validation,42
509,7,validation,42
510,3,train,42
511,1,train,42
512,7,train,42
513,3,validation,42
514,0,train,42
515,2,train,42
516,1,train,42
517,6,train,42
518,8,validation,42
519,0,validation,42
520,6,train,42
521,8,train,42
522,8,train,42
523,6,train,42
524,6,validation,42
525,5,train,42
526,7,train,42
527,9,train,42
528,8,train,42
529,6,train,42
530,6,train,42
531,3,validation,42
532,8,train,42
533,9,train,42
534,9,validation,42
535,0,train,42
536,4,train,42
537,5,train,42
538,5,train,42
539,5,train,42
540,0,train,42
541,6,validation,42
542,1,train,42
543,9,train,42
544,4,train,42
545,3,train,42
546,7,train,42
547,3,train,42
548,8,train,42
549,2,train,42
550,2,train,42
551,0,train,42
552,8,train,42
553,8,train,42
554,3,train,42
555,4,train,42
556,0,train,42
557,9,train,42
558,9,train,42
559,9,train,42
560,3,validation,42
561,0,train,42
562,6,train,42
563,1,validation,42
564,9,train,42
565,4,train,42
566,6,validation,42
567,1,train,42
568,9,train,42
569,7,train,42
570,4,train,42
571,6,train,42
572,0,validation,42
573,4,train,42
574,9,train,42
575,9,train,42
576,6,validation,42
577,4,train,42
578,4,train,42
579,5,train,42
580,2,train,42
581,1,train,42
582,7,validation,42
583,9,train,42
584,2,validation,42
585,4,train,42
586,8,validation,42
587,8,train,42
588,6,validation,42
589,2,train,42
590,0,train,42
591,8,train,42
592,7,train,42
593,0,train,42
594,7,train,42
595,5,train,42
596,8,train,42
597,9,train,42
598,0,train,42
599,9,train,42
600,4,train,42
601,1,train,42
602,2,train,42
603,2,train,42
604,3,train,42
605,4,train,42
606,6,train,42
607,6,train,42
608,6,train,42
609,7,train,42
610,2,train,42
611,1,validation,42
612,4,train,42
613,7,validation,42
614,3,train,42
615,9,train,42
616,7,train,42
617,4,train,42
618,1,train,42
619,7,train,42
620,4,train,42
621,9,train,42
622,7,validation,42
623,1,train,42
624,1,validation,42
625,0,validation,42
626,1,validation,42
627,3,validation,42
628,5,validation,42
629,9,train,42
630,2,train,42
631,2,train,42
632,5,train,42
633,9,train,42
634,7,train,42
635,9,train,42
636,4,validation,42
637,8,train,42
638,1,validation,42
639,3,train,42
640,2,train,42
641,4,validation,42
642,7,train,42
643,0,train,42
644,0,validation,42
645,9,train,42
646,0,train,42
647,5,train,42
648,1,train,42
649,3,train,42
650,9,train,42
651,8,train,42
652,5,train,42
653,5,train,42
654,6,train,42
655,5,train,42
656,1,train,42
657,5,train,42
658,4,train,42
659,2,validation,42
660,8,train,42
661,3,train,42
662,3,validation,42
663,3,train,42
664,9,validation,42
665,1,validation,42
666,1,train,42
667,0,train,42
668,4,validation,42
669,7,train,42
670,0,train,42
671,7,validation,42
672,8,train,42
673,1,validation,42
674,9,train,42
675,0,train,42
676,3,train,42
677,1,validation,42
678,2,train,42
679,4,validation,42
680,1,train,42
681,3,train,42
682,9,train,42
683,4,train,42
684,6,train,42
685,7,train,42
686,5,train,42
687,8,train,42
688,8,validation,42
689,4,validation,42
690,0,train,42
691,2,train,42
692,2,train,42
693,3,train,42
694,2,train,42
695,1,validation,42
696,4,train,42
697,9,validation,42
698,8,train,42
699,3,train,42
700,4,train,42
701,4,train,42
702,2,train,42
703,4,train,42
704,6,train,42
705,1,train,42
706,1,train,42
707,9,train,42
708,1,train,42
709,6,train,42
710,5,train,42
711,1,train,42
712,4,validation,42
713,6,train,42
714,6,validation,42
715,4,train,42
716,5,validation,42
717,0,train,42
718,7,train,42
719,6,train,42
720,4,validation,42
721,5,train,42
722,5,train,42
723,6,validation,42
724,8,train,42
725,3,validation,42
726,6,train,42
727,5,train,42
728,5,train,42
729,4,train,42
730,2,train,42
731,9,validation,42
732,9,validation,42
733,8,train,42
734,4,train,42
735,6,train,42
736,9,train,42
737,8,train,42
738,4,train,42
739,2,train,42
740,7,train,42
741,2,train,42
742,1,validation,42
743,6,train,42
744,5,train,42
745,8,train,42
746,2,train,42
747,2,train,42
748,8,train,42
749,1,train,42
750,3,train,42
751,7,train,42
752,5,train,42
753,2,train,42
754,1,train,42
755,0,validation,42
756,6,train,42
757,3,train,42
758,0,train,42
759,0,train,42
760,2,train,42
761,2,train,42
762,1,train,42
763,4,train,42
764,3,train,42
765,4,train,42
766,9,train,42
767,0,train,42
768,9,train,42
769,3,train,42
770,9,validation,42
771,1,train,42
772,7,train,42
773,0,train,42
774,1,train,42
775,7,train,42
776,0,train,42
777,8,validation,42
778,3,train,42
779,5,train,42
780,8,train,42
781,3,validation,42
782,0,train,42
783,2,train,42
784,7,validation,42
785,3,validation,42
786,8,train,42
787,3,train,42
788,5,train,42
789,3,train,42
790,7,train,42
791,2,train,42
792,1,validation,42
793,2,train,42
794,4,train,42
795,5,train,42
796,7,train,42
797,1,train,42
798,2,validation,42
799,5,train,42
800,4,train,42
801,4,validation,42
802,4,train,42
803,7,train,42
804,7,train,42
805,9,validation,42
806,3,validation,42
807,7,train,42
808,8,train,42
809,8,train,42
810,6,train,42
811,5,validation,42
812,4,train,42
813,5,train,42
814,6,train,42
815,1,validation,42
816,8,train,42
817,3,validation,42
818,7,train,42
819,7,train,42
820,5,train,42
821,6,train,42
822,4,train,42
823,0,train,42
824,3,train,42
825,3,train,42
826,0,train,42
827,7,train,42
828,8,train,42
829,0,validation,42
830,4,train,42
831,1,train,42
832,5,train,42
833,3,train,42
834,5,train,42
835,7,train,42
836,4,train,42
837,1,train,42
838,8,train,42
839,3,train,42
840,7,validation,42
841,1,train,42
842,6,train,42
843,7,train,42
844,5,train,42
845,2,train,42
846,4,validation,42
847,5,train,42
848,1,validation,42
849,9,train,42
850,1,train,42
851,3,train,42
852,0,train,42
853,5,train,42
854,5,train,42
855,0,train,42
856,8,train,42
857,3,train,42
858,7,train,42
859,4,train,42
860,6,validation,42
861,2,train,42
862,8,train,42
863,3,train,42
864,5,train,42
865,4,train,42
866,6,train,42
867,0,train,42
868,6,train,42
869,8,train,42
870,2,validation,42
871,8,train,42
872,6,train,42
873,5,train,42
874,5,validation,42
875,7,validation,42
876,5,train,42
877,7,train,42
878,0,train,42
879,3,validation,42
880,5,train,42
881,4,train,42
882,0,validation,42
883,0,train,42
884,9,train,42
885,1,validation,42
886,6,train,42
887,5,validation,42
888,0,validation,42
889,1,train,42
890,2,train,42
891,3,train,42
892,7,train,42
893,5,train,42
894,2,train,42
895,8,train,42
896,2,train,42
897,4,train,42
898,5,train,42
899,4,train,42
900,1,train,42
901,7,train,42
902,4,train,42
903,2,train,42
904,7,train,42
905,7,train,42
906,4,train,42
907,7,train,42
908,1,validation,42
909,0,train,42
910,9,validation,42
911,4,train,42
912,0,train,42
913,5,train,42
914,8,train,42
915,1,train,42
916,3,train,42
917,4,train,42
918,7,validation,42
919,8,train,42
920,5,train,42
921,0,train,42
922,2,train,42
923,0,validation,42
924,0,train,42
925,9,train,42
926,9,train,42
927,0,train,42
928,4,train,42
929,7,train,42
930,1,train,42
931,7,train,42
932,0,train,42
933,4,train,42
934,1,validation,42
935,0,validation,42
936,2,train,42
937,2,validation,42
938,8,train,42
939,5,train,42
940,5,train,42
941,2,train,42
942,7,validation,42
943,7,train,42
944,6,train,42
945,5,train,42
946,9,train,42
947,4,train,42
948,3,validation,42
949,6,train,42
950,0,train,42
951,3,train,42
952,6,train,42
953,2,train,42
954,8,train,42
955,7,train,42
956,0,train,42
957,3,train,42
958,0,validation,42
959,6,train,42
960,9,train,42
961,6,train,42
962,4,train,42
963,9,validation,42
964,3,train,42
965,1,train,42
966,5,train,42
967,8,train,42
968,6,validation,42
969,5,validation,42
970,4,train,42
971,9,train,42
972,3,validation,42
973,3,train,42
974,3,validation,42
975,3,train,42
976,9,train,42
977,4,train,42
978,3,train,42
979,3,validation,42
980,6,validation,42
981,2,validation,42
982,3,train,42
983,8,train,42
984,8,validation,42
985,8,train,42
986,0,validation,42
987,0,train,42
988,2,train,42
989,4,train,42
990,5,train,42
991,3,train,42
992,0,train,42
993,3,train,42
994,2,train,42
995,2,train,42
996,4,train,42
997,5,validation,42
998,1,train,42
999,1,train,42
1000,7,train,42
1001,8,validation,42
1002,3,train,42
1003,6,train,42
1004,9,validation,42
1005,6,train,42
1006,3,train,42
1007,7,train,42
1008,8,validation,42
1009,5,train,42
1010,5,train,42
1011,6,validation,42
1012,3,validation,42
1013,8,train,42
1014,8,train,42
1015,1,train,42
1016,7,train,42
1017,7,train,42
1018,2,train,42
1019,7,validation,42
1020,4,train,42
1021,4,train,42
1022,6,train,42
1023,5,train,42
1024,4,train,42
1025,3,train,42
1026,6,train,42
1027,7,train,42
1028,4,train,42
1029,5,train,42
1030,2,train,42
1031,0,train,42
1032,3,train,42
1033,2,train,42
1034,4,train,42
1035,1,validation,42
1036,3,train,42
1037,1,train,42
1038,2,validation,42
1039,3,validation,42
1040,2,train,42
1041,1,train,42
1042,6,train,42
1043,0,train,42
1044,5,train,42
1045,2,train,42
1046,3,train,42
1047,4,train,42
1048,8,train,42
1049,5,train,42
1050,5,train,42
1051,2,train,42
1052,2,train,42
1053,5,train,42
1054,1,train,42
1055,7,train,42
1056,2,train,42
1057,0,train,42
1058,0,validation,42
1059,5,train,42
1060,1,train,42
1061,4,train,42
1062,2,train,42
1063,8,validation,42
1064,7,train,42
1065,6,train,42
1066,8,train,42
1067,3,train,42
1068,8,train,42
1069,4,train,42
1070,6,train,42
1071,9,train,42
1072,4,validation,42
1073,2,train,42
1074,5,train,42
1075,4,train,42
1076,7,train,42
1077,4,train,42
1078,4,train,42
1079,8,train,42
1080,9,validation,42
1081,1,train,42
1082,8,validation,42
1083,7,train,42
1084,8,validation,42
1085,2,train,42
1086,6,train,42
1087,7,train,42
1088,8,train,42
1089,0,validation,42
1090,7,train,42
1091,4,train,42
1092,9,train,42
1093,4,validation,42
1094,4,train,42
1095,5,train,42
1096,3,validation,42
1097,8,train,42
1098,2,train,42
1099,3,train,42
1100,5,train,42
1101,1,train,42
1102,7,train,42
1103,1,validation,42
1104,8,validation,42
1105,8,validation,42
1106,3,train,42
1107,8,train,42
1108,1,train,42
1109,1,validation,42
1110,1,train,42
1111,4,train,42
1112,9,validation,42
1113,0,train,42
1114,9,train,42
1115,3,train,42
1116,0,train,42
1117,6,validation,42
1118,6,train,42
1119,0,train,42
1120,8,train,42
1121,7,validation,42
1122,8,train,42
1123,6,train,42
1124,3,train,42
1125,1,train,42
1126,6,train,42
1127,4,train,42
1128,3,train,42
1129,0,train,42
1130,6,train,42
1131,6,train,42
1132,8,train,42
1133,8,train,42
1134,9,train,42
1135,0,train,42
1136,5,train,42
1137,8,train,42
1138,1,validation,42
1139,4,validation,42
1140,3,train,42
1141,1,train,42
1142,1,train,42
1143,3,validation,42
1144,0,train,42
1145,5,train,42
1146,5,train,42
1147,9,train,42
1148,4,train,42
1149,1,train,42
1150,6,train,42
1151,4,train,42
1152,1,train,42
1153,4,validation,42
1154,3,train,42
1155,2,train,42
1156,6,train,42
1157,5,train,42
1158,7,train,42
1159,7,train,42
1160,7,validation,42
1161,9,train,42
1162,2,train,42
1163,9,train,42
1164,8,validation,42
1165,6,train,42
1166,3,train,42
1167,8,train,42
1168,7,train,42
1169,6,train,42
1170,9,train,42
1171,4,train,42
1172,6,train,42
1173,1,validation,42
1174,1,train,42
1175,4,train,42
1176,6,train,42
1177,6,train,42
1178,1,train,42
1179,0,train,42
1180,5,train,42
1181,1,validation,42
1182,3,train,42
1183,9,validation,42
1184,4,train,42
1185,3,validation,42
1186,2,train,42
1187,3,train,42
1188,4,train,42
1189,4,validation,42
1190,9,train,42
1191,4,train,42
1192,5,validation,42
1193,0,train,42
1194,0,train,42
1195,3,validation,42
1196,1,validation,42
1197,7,train,42
1198,8,validation,42
1199,0,train,42
1200,7,validation,42
1201,5,train,42
1202,0,train,42
1203,7,train,42
1204,8,validation,42
1205,6,validation,42
1206,3,train,42
1207,7,train,42
1208,2,train,42
1209,5,validation,42
1210,9,train,42
1211,0,train,42
1212,6,train,42
1213,2,validation,42
1214,8,train,42
1215,6,train,42
1216,9,train,42
1217,6,train,42
1218,1,train,42
1219,9,train,42
1220,1,validation,42
1221,0,train,42
1222,9,train,42
1223,3,train,42
1224,2,validation,42
1225,1,train,42
1226,3,train,42
1227,8,train,42
1228,1,validation,42
1229,8,train,42
1230,9,validation,42
1231,9,train,42
1232,2,validation,42
1233,3,validation,42
1234,4,train,42
1235,2,train,42
1236,0,train,42
1237,3,train,42
1238,3,train,42
1239,3,train,42
1240,8,validation,42
1241,5,validation,42
1242,7,train,42
1243,2,train,42
1244,0,validation,42
1245,0,train,42
1246,8,train,42
1247,8,train,42
1248,9,train,42
1249,8,validation,42
1250,7,train,42
1251,6,train,42
1252,3,train,42
1253,4,train,42
1254,3,train,42
1255,3,train,42
1256,7,train,42
1257,8,train,42
1258,2,train,42
1259,0,train,42
1260,5,train,42
1261,6,train,42
1262,4,train,42
1263,4,train,42
1264,2,train,42
1265,3,train,42
1266,9,train,42
1267,7,train,42
1268,1,train,42
1269,4,train,42
1270,1,train,42
1271,8,train,42
1272,2,validation,42
1273,9,train,42
1274,3,train,42
1275,1,train,42
1276,3,validation,42
1277,0,train,42
1278,5,train,42
1279,9,train,42
1280,8,validation,42
1281,9,train,42
1282,5,train,42
1283,0,train,42
1284,3,train,42
1285,9,validation,42
1286,7,train,42
1287,0,train,42
1288,1,train,42
1289,0,train,42
1290,2,train,42
1291,0,validation,42
1292,4,train,42
1293,2,train,42
1294,6,validation,42
1295,8,validation,42
1296,6,train,42
1297,6,validation,42
1298,9,train,42
1299,7,validation,42
1300,9,train,42
1301,0,train,42
1302,6,train,42
1303,5,train,42
1304,0,validation,42
1305,7,train,42
1306,7,train,42
1307,4,train,42
1308,3,train,42
1309,6,train,42
1310,2,train,42
1311,7,train,42
1312,7,train,42
1313,2,validation,42
1314,9,validation,42
1315,2,train,42
1316,2,train,42
1317,0,train,42
1318,6,train,42
1319,3,train,42
1320,7,validation,42
1321,7,train,42
1322,8,train,42
1323,8,train,42
1324,6,train,42
1325,8,train,42
1326,5,train,42
1327,4,train,42
1328,4,validation,42
1329,8,train,42
1330,5,train,42
1331,0,train,42
1332,8,train,42
1333,4,validation,42
1334,9,validation,42
1335,4,train,42
1336,2,train,42
1337,5,train,42
1338,3,train,42
1339,2,train,42
1340,8,train,42
1341,5,train,42
1342,9,train,42
1343,5,train,42
1344,6,train,42
1345,0,train,42
1346,7,train,42
1347,6,train,42
1348,6,train,42
1349,2,train,42
1350,4,train,42
1351,8,validation,42
1352,3,train,42
1353,8,train,42
1354,1,train,42
1355,3,validation,42
1356,1,train,42
1357,1,validation,42
1358,5,train,42
1359,0,validation,42
1360,0,train,42
1361,3,train,42
1362,4,train,42
1363,2,train,42
1364,5,train,42
1365,3,train,42
1366,9,validation,42
1367,2,train,42
1368,8,train,42
1369,7,train,42
1370,9,validation,42
1371,6,train,42
1372,2,train,42
1373,8,train,42
1374,6,train,42
1375,4,train,42
1376,2,validation,42
1377,4,train,42
1378,0,train,42
1379,4,train,42
1380,1,train,42
1381,8,train,42
1382,0,train,42
1383,8,train,42
1384,4,train,42
1385,3,train,42
1386,7,validation,42
1387,8,train,42
1388,5,train,42
1389,3,train,42
1390,7,validation,42
1391,2,train,42
1392,6,train,42
1393,3,train,42
1394,1,train,42
1395,6,train,42
1396,9,train,42
1397,4,train,42
1398,2,train,42
1399,5,train,42
1400,1,validation,42
1401,9,train,42
1402,8,train,42
1403,5,validation,42
1404,6,validation,42
1405,7,train,42
1406,0,validation,42
1407,2,train,42
1408,5,train,42
1409,5,validation,42
1410,2,train,42
1411,0,train,42
1412,7,train,42
1413,9,train,42
1414,1,train,42
1415,1,train,42
1416,3,validation,42
1417,2,train,42
1418,9,train,42
1419,2,train,42
1420,5,train,42
1421,5,validation,42
1422,6,train,42
1423,6,train,42
1424,3,validation,42
1425,2,train,42
1426,2,train,42
1427,4,train,42
1428,2,train,42
1429,2,train,42
1430,6,validation,42
1431,1,train,42
1432,7,train,42
1433,6,train,42
1434,4,train,42
1435,5,train,42
1436,0,train,42
1437,9,train,42
1438,4,validation,42
1439,9,train,42
1440,2,train,42
1441,1,train,42
1442,0,train,42
1443,1,validation,42
1444,0,train,42
1445,7,validation,42
1446,0,train,42
1447,4,train,42
1448,6,train,42
1449,5,train,42
1450,9,train,42
1451,0,train,42
1452,2,validation,42
1453,1,train,42
1454,3,train,42
1455,8,train,42
1456,1,train,42
1457,2,train,42
1458,0,train,42
1459,6,train,42
1460,5,train,42
1461,1,train,42
1462,4,validation,42
1463,5,train,42
1464,8,train,42
1465,8,train,42
1466,8,train,42
1467,6,train,42
1468,4,train,42
1469,4,train,42
1470,3,validation,42
1471,3,train,42
1472,0,train,42
1473,8,train,42
1474,4,train,42
1475,7,train,42
1476,8,train,42
1477,3,train,42
1478,5,train,42
1479,7,train,42
1480,9,validation,42
1481,0,train,42
1482,1,train,42
1483,1,train,42
1484,5,train,42
1485,7,train,42
1486,5,train,42
1487,6,validation,42
1488,8,train,42
1489,6,train,42
1490,6,train,42
1491,2,validation,42
1492,2,train,42
1493,6,train,42
1494,3,validation,42
1495,6,train,42
1496,0,train,42
1497,9,validation,42
1498,3,train,42
1499,0,train,42
1500,3,train,42
1501,8,train,42
1502,9,validation,42
1503,1,train,42
1504,1,validation,42
1505,1,train,42
1506,4,train,42
1507,8,validation,42
1508,1,train,42
1509,6,train,42
1510,7,train,42
1511,4,train,42
1512,8,validation,42
1513,7,train,42
1514,9,validation,42
1515,6,train,42
1516,0,train,42
1517,0,train,42
1518,4,train,42
1519,2,train,42
1520,6,train,42
1521,0,train,42
1522,8,train,42
1523,2,train,42
1524,9,train,42
1525,5,train,42
1526,8,train,42
1527,0,train,42
1528,3,validation,42
1529,2,train,42
1530,7,train,42
1531,9,validation,42
1532,1,train,42
1533,6,train,42
1534,5,train,42
1535,7,train,42
1536,3,train,42
1537,3,train,42
1538,3,train,42
1539,5,train,42
1540,2,train,42
1541,9,train,42
1542,5,validation,42
1543,1,train,42
1544,0,train,42
1545,1,validation,42
1546,0,train,42
1547,9,train,42
1548,5,train,42
1549,8,validation,42
1550,7,train,42
1551,5,train,42
1552,4,train,42
1553,0,validation,42
1554,2,train,42
1555,2,train,42
1556,9,train,42
1557,0,train,42
1558,6,train,42
1559,3,train,42
1560,8,train,42
1561,2,train,42
1562,2,train,42
1563,5,validation,42
1564,6,train,42
1565,3,train,42
1566,8,validation,42
1567,5,train,42
1568,1,train,42
1569,3,train,42
1570,4,train,42
1571,7,validation,42
1572,0,train,42
1573,5,validation,42
1574,3,train,42
1575,5,validation,42
1576,0,validation,42
1577,0,validation,42
1578,3,train,42
1579,4,train,42
1580,0,validation,42
1581,4,train,42
1582,1,train,42
1583,1,train,42
1584,8,train,42
1585,3,validation,42
1586,7,train,42
1587,8,validation,42
1588,9,train,42
1589,0,train,42
1590,4,train,42
1591,2,train,42
1592,3,train,42
1593,6,train,42
1594,9,train,42
1595,1,train,42
1596,0,train,42
1597,1,train,42
1598,1,train,42
1599,4,train,42
1600,2,train,42
1601,6,train,42
1602,6,train,42
1603,5,validation,42
1604,7,train,42
1605,5,train,42
1606,4,train,42
1607,2,train,42
1608,6,train,42
1609,6,train,42
1610,5,train,42
1611,3,train,42
1612,7,train,42
1613,7,validation,42
1614,9,validation,42
1615,7,validation,42
1616,1,validation,42
1617,7,train,42
1618,3,train,42
1619,2,validation,42
1620,7,validation,42
1621,9,train,42
1622,9,train,42
1623,6,train,42
1624,8,train,42
1625,0,train,42
1626,8,train,42
1627,8,train,42
