row_id,target,role,split_seed
252,2,train,2025
253,7,train,2025
254,3,validation,2025
255,2,train,2025
256,2,train,2025
257,8,train,2025
258,2,train,2025
259,3,train,2025
260,9,validation,2025
261,7,train,2025
262,0,train,2025
263,9,train,2025
264,4,train,2025
265,4,validation,2025
266,4,train,2025
267,6,train,2025
268,5,train,2025
269,1,train,2025
270,0,train,2025
271,8,train,2025
272,8,train,2025
273,7,train,2025
274,5,validation,2025
275,8,train,2025
276,9,train,2025
277,3,train,2025
278,8,validation,2025
279,4,validation,2025
280,7,train,2025
281,2,train,2025
282,7,train,2025
283,1,train,2025
284,6,train,2025
285,6,train,2025
286,7,train,2025
287,8,train,2025
288,1,validation,2025
289,5,train,2025
290,5,train,2025
291,3,train,2025
292,6,train,2025
293,2,validation,2025
294,9,train,2025
295,5,train,2025
296,2,train,2025
297,7,train,2025
298,4,train,2025
299,8,train,2025
300,2,train,2025
301,2,train,2025
302,4,train,2025
303,0,train,2025
304,6,train,2025
305,2,validation,2025
306,8,train,2025
307,9,train,2025
308,9,validation,2025
309,7,train,2025
310,7,train,2025
311,5,train,2025
312,2,validation,2025
313,8,train,2025
314,9,validation,2025
315,5,train,2025
316,9,train,2025
317,0,train,2025
318,7,train,2025
319,6,train,2025
320,2,train,2025
321,4,validation,2025
322,6,train,2025
323,1,train,2025
324,0,train,2025
325,2,train,2025
326,6,validation,2025
327,9,validation,2025
328,6,train,2025
329,8,train,2025
330,8,train,2025
331,8,train,2025
332,1,train,2025
333,0,validation,2025
334,7,train,2025
335,1,train,2025
336,7,train,2025
337,2,validation,2025
338,7,train,2025
339,9,train,2025
340,5,train,2025
341,3,train,2025
342,2,validation,2025
343,8,train,2025
344,6,train,2025
345,2,train,2025
346,1,validation,2025
347,4,train,2025
348,9,train,2025
349,1,train,2025
350,6,train,2025
351,4,train,2025
352,5,validation,2025
353,3,train,2025
354,6,train,2025
355,4,train,2025
356,9,train,2025
357,6,train,2025
358,0,train,2025
359,5,train,2025
360,6,validation,2025
361,8,train,2025
362,4,train,2025
363,8,train,2025
364,9,validation,2025
365,5,validation,2025
366,3,train,2025
367,2,train,2025
368,6,train,2025
369,6,validation,2025
370,5,validation,2025
371,2,validation,2025
372,7,train,2025
373,7,train,2025
374,6,train,2025
375,0,train,2025
376,6,validation,2025
377,6,validation,2025
378,2,train,2025
379,8,train,2025
380,4,validation,2025
381,3,validation,2025
382,4,train,2025
383,6,train,2025
384,6,train,2025
385,3,train,2025
386,7,validation,2025
387,5,validation,2025
388,1,train,2025
389,8,validation,2025
390,5,train,2025
391,4,train,2025
392,8,train,2025
393,3,train,2025
394,0,train,2025
395,3,train,2025
396,6,train,2025
397,9,train,2025
398,8,train,2025
399,0,validation,2025
400,8,train,2025
401,8,train,2025
402,1,train,2025
403,7,train,2025
404,6,train,2025
405,9,validation,2025
406,7,validation,2025
407,8,validation,2025
408,2,validation,2025
409,2,train,2025
410,7,train,2025
411,8,train,2025
412,3,train,2025
413,3,train,2025
414,8,train,2025
415,6,train,2025
416,8,train,2025
417,9,train,2025
418,2,train,2025
419,3,validation,2025
420,1,train,2025
421,8,validation,2025
422,6,validation,2025
423,7,train,2025
424,3,train,2025
425,4,train,2025
426,8,train,2025
427,7,train,2025
428,2,train,2025
429,2,validation,2025
430,4,train,2025
431,0,validation,2025
432,0,validation,2025
433,2,validation,2025
434,9,train,2025
435,2,train,2025
436,9,train,2025
437,5,train,2025
438,9,train,2025
439,9,train,2025
440,9,validation,2025
441,8,train,2025
442,8,train,2025
443,4,validation,2025
444,9,train,2025
445,8,train,2025
446,6,validation,2025
447,7,train,2025
448,0,train,2025
449,0,train,2025
450,5,train,2025
451,4,train,2025
452,4,train,2025
453,5,train,2025
454,1,train,2025
455,5,train,2025
456,5,train,2025
457,4,train,2025
458,7,train,2025
459,5,validation,2025
460,5,train,2025
461,0,train,2025
462,3,train,2025
463,0,train,2025
464,5,train,2025
465,3,train,2025
466,7,train,2025
467,6,train,2025
468,6,train,2025
469,9,train,2025
470,6,train,2025
471,0,train,2025
472,3,train,2025
473,3,validation,2025
474,7,train,2025
475,2,train,2025
476,9,train,2025
477,8,validation,2025
478,9,train,2025
479,5,train,2025
480,2,train,2025
481,6,train,2025
482,0,train,2025
483,8,train,2025
484,4,train,2025
485,0,train,2025
486,6,train,2025
487,8,train,2025
488,0,train,2025
489,1,train,2025
490,5,validation,2025
491,1,validation,2025
492,9,validation,2025
493,8,train,2025
494,8,train,2025
495,4,train,2025
496,2,train,2025
497,4,train,2025
498,8,train,2025
499,6,validation,2025
500,2,train,2025
501,0,train,2025
502,4,validation,2025
503,7,train,2025
504,1,train,2025
505,6,train,2025
506,3,validation,2025
507,7,train,2025
508,8,train,2025
509,7,train,2025
510,3,validation,2025
511,1,train,2025
512,7,train,2025
513,3,train,2025
514,0,train,2025
515,2,train,2025
516,1,train,2025
517,6,train,2025
518,8,train,2025
519,0,validation,2025
520,6,train,2025
521,8,train,2025
522,8,train,2025
523,6,train,2025
524,6,train,2025
525,5,validation,2025
526,7,train,2025
527,9,validation,2025
528,8,train,2025
529,6,train,2025
530,6,train,2025
531,3,train,2025
532,8,train,2025
533,9,train,2025
534,9,train,2025
535,0,train,2025
536,4,train,2025
537,5,train,2025
538,5,validation,2025
539,5,train,2025
540,0,train,2025
541,6,train,2025
542,1,train,2025
543,9,train,2025
544,4,train,2025
545,3,train,2025
546,7,train,2025
547,3,train,2025
548,8,train,2025
549,2,train,2025
550,2,validation,2025
551,0,validation,2025
552,8,validation,2025
553,8,validation,2025
554,3,train,2025
555,4,train,2025
556,0,train,2025
557,9,validation,2025
558,9,train,2025
559,9,train,2025
560,3,train,2025
561,0,train,2025
562,6,train,2025
563,1,validation,2025
564,9,train,2025
565,4,train,2025
566,6,train,2025
567,1,train,2025
568,9,train,2025
569,7,train,2025
570,4,train,2025
571,6,train,2025
572,0,train,2025
573,4,validation,2025
574,9,train,2025
575,9,validation,2025
576,6,validation,2025
577,4,train,2025
578,4,train,2025
579,5,validation,2025
580,2,train,2025
581,1,validation,2025
582,7,train,2025
583,9,train,2025
584,2,train,2025
585,4,train,2025
586,8,train,2025
587,8,train,2025
588,6,train,2025
589,2,validation,2025
590,0,validation,2025
591,8,train,2025
592,7,train,2025
593,0,train,2025
594,7,train,2025
595,5,validation,2025
596,8,train,2025
597,9,train,2025
598,0,train,2025
599,9,train,2025
600,4,validation,2025
601,1,train,2025
602,2,train,2025
603,2,train,2025
604,3,train,2025
605,4,train,2025
606,6,validation,2025
607,6,train,2025
608,6,train,2025
609,7,train,2025
610,2,train,2025
611,1,train,2025
612,4,validation,2025
613,7,train,2025
614,3,validation,2025
615,9,train,2025
616,7,train,2025
617,4,train,2025
618,1,train,2025
619,7,validation,2025
620,4,train,2025
621,9,train,2025
622,7,train,2025
623,1,train,2025
624,1,train,2025
625,0,train,2025
626,1,train,2025
627,3,train,2025
628,5,train,2025
629,9,train,2025
630,2,train,2025
631,2,validation,2025
632,5,train,2025
633,9,train,2025
634,7,train,2025
635,9,train,2025
636,4,train,2025
637,8,train,2025
638,1,train,2025
639,3,train,2025
640,2,train,2025
641,4,train,2025
642,7,train,2025
643,0,train,2025
644,0,validation,2025
645,9,train,2025
646,0,train,2025
647,5,train,2025
648,1,train,2025
649,3,train,2025
650,9,train,2025
651,8,train,2025
652,5,train,2025
653,5,train,2025
654,6,train,2025
655,5,validation,2025
656,1,train,2025
657,5,train,2025
658,4,validation,2025
659,2,validation,2025
660,8,validation,2025
661,3,validation,2025
662,3,train,2025
663,3,train,2025
664,9,train,2025
665,1,train,2025
666,1,train,2025
667,0,train,2025
668,4,train,2025
669,7,train,2025
670,0,train,2025
671,7,train,2025
672,8,train,2025
673,1,train,2025
674,9,train,2025
675,0,train,2025
676,3,validation,2025
677,1,train,2025
678,2,train,2025
679,4,train,2025
680,1,train,2025
681,3,train,2025
682,9,validation,2025
683,4,train,2025
684,6,train,2025
685,7,train,2025
686,5,train,2025
687,8,validation,2025
688,8,train,2025
689,4,train,2025
690,0,train,2025
691,2,train,2025
692,2,validation,2025
693,3,train,2025
694,2,train,2025
695,1,train,2025
696,4,train,2025
697,9,train,2025
698,8,train,2025
699,3,validation,2025
700,4,train,2025
701,4,train,2025
702,2,train,2025
703,4,train,2025
704,6,train,2025
705,1,train,2025
706,1,train,2025
707,9,train,2025
708,1,train,2025
709,6,train,2025
710,5,train,2025
711,1,validation,2025
712,4,train,2025
713,6,train,2025
714,6,validation,2025
715,4,train,2025
716,5,validation,2025
717,0,train,2025
718,7,validation,2025
719,6,train,2025
720,4,validation,2025
721,5,train,2025
722,5,train,2025
723,6,validation,2025
724,8,train,2025
725,3,train,2025
726,6,train,2025
727,5,train,2025
728,5,train,2025
729,4,train,2025
730,2,train,2025
731,9,train,2025
732,9,train,2025
733,8,train,2025
734,4,train,2025
735,6,train,2025
736,9,train,2025
737,8,train,2025
738,4,train,2025
739,2,train,2025
740,7,validation,2025
741,2,train,2025
742,1,validation,2025
743,6,train,2025
744,5,train,2025
745,8,validation,2025
746,2,train,2025
747,2,train,2025
748,8,train,2025
749,1,train,2025
750,3,validation,2025
751,7,train,2025
752,5,train,2025
753,2,validation,2025
754,1,train,2025
755,0,validation,2025
756,6,train,2025
757,3,train,2025
758,0,train,2025
759,0,train,2025
760,2,train,2025
761,2,train,2025
762,1,validation,2025
763,4,train,2025
764,3,validation,2025
765,4,train,2025
766,9,train,2025
767,0,train,2025
768,9,validation,2025
769,3,train,2025
770,9,train,2025
771,1,train,2025
772,7,validation,2025
773,0,train,2025
774,1,validation,2025
775,7,train,2025
776,0,train,2025
777,8,train,2025
778,3,train,2025
779,5,train,2025
780,8,train,2025
781,3,validation,2025
782,0,train,2025
783,2,train,2025
784,7,train,2025
785,3,validation,2025
786,8,train,2025
787,3,train,2025
788,5,train,2025
789,3,validation,2025
790,7,train,2025
791,2,train,2025
792,1,validation,2025
793,2,train,2025
794,4,validation,2025
795,5,train,2025
796,7,train,2025
797,1,train,2025
798,2,train,2025
799,5,train,2025
800,4,validation,2025
801,4,train,2025
802,4,train,2025
803,7,train,2025
804,7,train,2025
805,9,train,2025
806,3,validation,2025
807,7,train,2025
808,8,train,2025
809,8,validation,2025
810,6,train,2025
811,5,train,2025
812,4,train,2025
813,5,train,2025
814,6,train,2025
815,1,train,2025
816,8,validation,2025
817,3,train,2025
818,7,train,2025
819,7,train,2025
820,5,validation,2025
821,6,train,2025
822,4,train,2025
823,0,train,2025
824,3,train,2025
825,3,train,2025
826,0,validation,2025
827,7,validation,2025
828,8,train,2025
829,0,train,2025
830,4,validation,2025
831,1,train,2025
832,5,train,2025
833,3,train,2025
834,5,train,2025
835,7,train,2025
836,4,train,2025
837,1,train,2025
838,8,train,2025
839,3,train,2025
840,7,train,2025
841,1,train,2025
842,6,train,2025
843,7,train,2025
844,5,train,2025
845,2,train,2025
846,4,train,2025
847,5,train,2025
848,1,train,2025
849,9,train,2025
850,1,train,2025
851,3,train,2025
852,0,train,2025
853,5,validation,2025
854,5,validation,2025
855,0,train,2025
856,8,train,2025
857,3,train,2025
858,7,validation,2025
859,4,train,2025
860,6,train,2025
861,2,train,2025
862,8,train,2025
863,3,train,2025
864,5,train,2025
865,4,train,2025
866,6,train,2025
867,0,train,2025
868,6,train,2025
869,8,validation,2025
870,2,train,2025
871,8,train,2025
872,6,train,2025
873,5,train,2025
874,5,train,2025
875,7,train,2025
876,5,train,2025
877,7,train,2025
878,0,train,2025
879,3,train,2025
880,5,train,2025
881,4,validation,2025
882,0,validation,2025
883,0,train,2025
884,9,train,2025
885,1,train,2025
886,6,train,2025
887,5,train,2025
888,0,train,2025
889,1,train,2025
890,2,train,2025
891,3,train,2025
892,7,validation,2025
893,5,train,2025
894,2,train,2025
895,8,train,2025
896,2,train,2025
897,4,validation,2025
898,5,train,2025
899,4,validation,2025
900,1,validation,2025
901,7,train,2025
902,4,train,2025
903,2,train,2025
904,7,train,2025
905,7,train,2025
906,4,train,2025
907,7,train,2025
908,1,train,2025
909,0,train,2025
910,9,train,2025
911,4,validation,2025
912,0,train,2025
913,5,train,2025
914,8,train,2025
915,1,validation,2025
916,3,train,2025
917,4,train,2025
918,7,validation,2025
919,8,train,2025
920,5,train,2025
921,0,validation,2025
922,2,train,2025
923,0,train,2025
924,0,train,2025
925,9,validation,2025
926,9,train,2025
927,0,train,2025
928,4,train,2025
929,7,train,2025
930,1,train,2025
931,7,train,2025
932,0,train,2025
933,4,train,2025
934,1,train,2025
935,0,train,2025
936,2,train,2025
937,2,train,2025
938,8,train,2025
939,5,validation,2025
940,5,validation,2025
941,2,validation,2025
942,7,train,2025
943,7,train,2025
944,6,validation,2025
945,5,validation,2025
946,9,train,2025
947,4,train,2025
948,3,train,2025
949,6,train,2025
950,0,train,2025
951,3,train,2025
952,6,train,2025
953,2,train,2025
954,8,validation,2025
955,7,train,2025
956,0,train,2025
957,3,train,2025
958,0,train,2025
959,6,validation,2025
960,9,train,2025
961,6,train,2025
962,4,train,2025
963,9,validation,2025
964,3,validation,2025
965,1,validation,2025
966,5,train,2025
967,8,train,2025
968,6,train,2025
969,5,train,2025
970,4,train,2025
971,9,train,2025
972,3,train,2025
973,3,train,2025
974,3,train,2025
975,3,train,2025
976,9,train,2025
977,4,train,2025
978,3,train,2025
979,3,validation,2025
980,6,train,2025
981,2,train,2025
982,3,validation,2025
983,8,train,2025
984,8,train,2025
985,8,train,2025
986,0,train,2025
987,0,validation,2025
988,2,train,2025
989,4,train,2025
990,5,train,2025
991,3,train,2025
992,0,train,2025
993,3,train,2025
994,2,train,2025
995,2,validation,2025
996,4,train,2025
997,5,validation,2025
998,1,train,2025
999,1,train,2025
1000,7,validation,2025
1001,8,validation,2025
1002,3,train,2025
1003,6,train,2025
1004,9,train,2025
1005,6,train,2025
1006,3,train,2025
1007,7,train,2025
1008,8,train,2025
1009,5,train,2025
1010,5,train,2025
1011,6,train,2025
1012,3,train,2025
1013,8,validation,2025
1014,8,validation,2025
1015,1,train,2025
1016,7,train,2025
1017,7,train,2025
1018,2,train,2025
1019,7,train,2025
1020,4,validation,2025
1021,4,train,2025
1022,6,train,2025
1023,5,train,2025
1024,4,validation,2025
1025,3,train,2025
1026,6,train,2025
1027,7,train,2025
1028,4,train,2025
1029,5,train,2025
1030,2,validation,2025
1031,0,train,2025
1032,3,train,2025
1033,2,train,2025
1034,4,validation,2025
1035,1,train,2025
1036,3,validation,2025
1037,1,train,2025
1038,2,train,2025
1039,3,train,2025
1040,2,train,2025
1041,1,train,2025
1042,6,train,2025
1043,0,validation,2025
1044,5,validation,2025
1045,2,train,2025
1046,3,train,2025
1047,4,train,2025
1048,8,train,2025
1049,5,validation,2025
1050,5,train,2025
1051,2,train,2025
1052,2,validation,2025
1053,5,train,2025
1054,1,train,2025
1055,7,validation,2025
1056,2,train,2025
1057,0,train,2025
1058,0,train,2025
1059,5,validation,2025
1060,1,train,2025
1061,4,train,2025
1062,2,train,2025
1063,8,train,2025
1064,7,train,2025
1065,6,train,2025
1066,8,train,2025
1067,3,train,2025
1068,8,train,2025
1069,4,train,2025
1070,6,train,2025
1071,9,train,2025
1072,4,train,2025
1073,2,train,2025
1074,5,train,2025
1075,4,train,2025
1076,7,train,2025
1077,4,train,2025
1078,4,train,2025
1079,8,train,2025
1080,9,validation,2025
1081,1,train,2025
1082,8,validation,2025
1083,7,train,2025
1084,8,train,2025
1085,2,train,2025
1086,6,train,2025
1087,7,train,2025
1088,8,train,2025
1089,0,train,2025
1090,7,train,2025
1091,4,train,2025
1092,9,train,2025
1093,4,train,2025
1094,4,train,2025
1095,5,validation,2025
1096,3,train,2025
1097,8,train,2025
1098,2,train,2025
1099,3,validation,2025
1100,5,validation,2025
1101,1,train,2025
1102,7,train,2025
1103,1,train,2025
1104,8,train,2025
1105,8,train,2025
1106,3,train,2025
1107,8,train,2025
1108,1,train,2025
1109,1,train,2025
1110,1,train,2025
1111,4,train,2025
1112,9,validation,2025
1113,0,train,2025
1114,9,validation,2025
1115,3,train,2025
1116,0,train,2025
1117,6,validation,2025
1118,6,train,2025
1119,0,train,2025
1120,8,train,2025
1121,7,validation,2025
1122,8,train,2025
1123,6,train,2025
1124,3,train,2025
1125,1,train,2025
1126,6,train,2025
1127,4,train,2025
1128,3,train,2025
1129,0,validation,2025
1130,6,train,2025
1131,6,train,2025
1132,8,train,2025
1133,8,train,2025
1134,9,train,2025
1135,0,train,2025
1136,5,validation,2025
1137,8,train,2025
1138,1,train,2025
1139,4,train,2025
1140,3,train,2025
1141,1,train,2025
1142,1,train,2025
1143,3,train,2025
1144,0,train,2025
1145,5,train,2025
1146,5,validation,2025
1147,9,train,2025
1148,4,train,2025
1149,1,train,2025
1150,6,train,2025
1151,4,train,2025
1152,1,train,2025
1153,4,validation,2025
1154,3,train,2025
1155,2,validation,2025
1156,6,train,2025
1157,5,validation,2025
1158,7,train,2025
1159,7,train,2025
1160,7,train,2025
1161,9,train,2025
1162,2,train,2025
1163,9,train,2025
1164,8,train,2025
1165,6,train,2025
1166,3,validation,2025
1167,8,train,2025
1168,7,train,2025
1169,6,train,2025
1170,9,train,2025
1171,4,validation,2025
1172,6,train,2025
1173,1,validation,2025
1174,1,train,2025
1175,4,train,2025
1176,6,train,2025
1177,6,train,2025
1178,1,validation,2025
1179,0,train,2025
1180,5,validation,2025
1181,1,train,2025
1182,3,train,2025
1183,9,train,2025
1184,4,train,2025
1185,3,train,2025
1186,2,train,2025
1187,3,validation,2025
1188,4,train,2025
1189,4,train,2025
1190,9,train,2025
1191,4,train,2025
1192,5,validation,2025
1193,0,train,2025
1194,0,train,2025
1195,3,train,2025
1196,1,train,2025
1197,7,train,2025
1198,8,validation,2025
1199,0,train,2025
1200,7,train,2025
1201,5,train,2025
1202,0,train,2025
1203,7,validation,2025
1204,8,train,2025
1205,6,validation,2025
1206,3,train,2025
1207,7,train,2025
1208,2,train,2025
1209,5,train,2025
1210,9,train,2025
1211,0,train,2025
1212,6,validation,2025
1213,2,train,2025
1214,8,validation,2025
1215,6,train,2025
1216,9,train,2025
1217,6,train,2025
1218,1,train,2025
1219,9,train,2025
1220,1,train,2025
1221,0,train,2025
1222,9,train,2025
1223,3,train,2025
1224,2,train,2025
1225,1,train,2025
1226,3,validation,2025
1227,8,validation,2025
1228,1,train,2025
1229,8,train,2025
1230,9,validation,2025
1231,9,train,2025
1232,2,train,2025
1233,3,train,2025
1234,4,train,2025
1235,2,train,2025
1236,0,train,2025
1237,3,train,2025
1238,3,train,2025
1239,3,train,2025
1240,8,train,2025
1241,5,train,2025
1242,7,validation,2025
1243,2,train,2025
1244,0,train,2025
1245,0,train,2025
1246,8,train,2025
1247,8,train,2025
1248,9,train,2025
1249,8,train,2025
1250,7,train,2025
1251,6,train,2025
1252,3,train,2025
1253,4,validation,2025
1254,3,train,2025
1255,3,train,2025
1256,7,train,2025
1257,8,validation,2025
1258,2,train,2025
1259,0,train,2025
1260,5,train,2025
1261,6,train,2025
1262,4,train,2025
1263,4,train,2025
1264,2,validation,2025
1265,3,train,2025
1266,9,validation,2025
1267,7,validation,2025
1268,1,train,2025
1269,4,validation,2025
1270,1,train,2025
1271,8,train,2025
1272,2,train,2025
1273,9,train,2025
1274,3,train,2025
1275,1,train,2025
1276,3,validation,2025
1277,0,train,2025
1278,5,train,2025
1279,9,train,2025
1280,8,train,2025
1281,9,train,2025
1282,5,train,2025
1283,0,train,2025
1284,3,train,2025
1285,9,validation,2025
1286,7,validation,2025
1287,0,validation,2025
1288,1,train,2025
1289,0,validation,2025
1290,2,train,2025
1291,0,train,2025
1292,4,train,2025
1293,2,train,2025
1294,6,train,2025
1295,8,train,2025
1296,6,validation,2025
1297,6,train,2025
1298,9,train,2025
1299,7,validation,2025
1300,9,train,2025
1301,0,train,2025
1302,6,validation,2025
1303,5,train,2025
1304,0,validation,2025
1305,7,train,2025
1306,7,train,2025
1307,4,train,2025
1308,3,train,2025
1309,6,train,2025
1310,2,train,2025
1311,7,train,2025
1312,7,train,2025
1313,2,train,2025
1314,9,validation,2025
1315,2,train,2025
1316,2,validation,2025
1317,0,validation,2025
1318,6,train,2025
1319,3,validation,2025
1320,7,train,2025
1321,7,validation,2025
1322,8,train,2025
1323,8,train,2025
1324,6,train,2025
1325,8,validation,2025
1326,5,train,2025
1327,4,train,2025
1328,4,train,2025
1329,8,train,2025
1330,5,train,2025
1331,0,train,2025
1332,8,train,2025
1333,4,train,2025
1334,9,train,2025
1335,4,train,2025
1336,2,validation,2025
1337,5,train,2025
1338,3,train,2025
1339,2,train,2025
1340,8,validation,2025
1341,5,train,2025
1342,9,train,2025
1343,5,train,2025
1344,6,validation,2025
1345,0,train,2025
1346,7,validation,2025
1347,6,validation,2025
1348,6,train,2025
1349,2,train,2025
1350,4,train,2025
1351,8,train,2025
1352,3,validation,2025
1353,8,validation,2025
1354,1,train,2025
1355,3,validation,2025
1356,1,train,2025
1357,1,train,2025
1358,5,validation,2025
1359,0,train,2025
1360,0,train,2025
1361,3,validation,2025
1362,4,train,2025
1363,2,train,2025
1364,5,train,2025
1365,3,train,2025
1366,9,train,2025
1367,2,validation,2025
1368,8,train,2025
1369,7,train,2025
1370,9,train,2025
1371,6,validation,2025
1372,2,train,2025
1373,8,train,2025
1374,6,train,2025
1375,4,train,2025
1376,2,train,2025
1377,4,train,2025
1378,0,train,2025
1379,4,validation,2025
1380,1,train,2025
1381,8,train,2025
1382,0,train,2025
1383,8,train,2025
1384,4,train,2025
1385,3,train,2025
1386,7,train,2025
1387,8,train,2025
1388,5,train,2025
1389,3,train,2025
1390,7,train,2025
1391,2,train,2025
1392,6,train,2025
1393,3,train,2025
1394,1,train,2025
1395,6,validation,2025
1396,9,validation,2025
1397,4,train,2025
1398,2,train,2025
1399,5,train,2025
1400,1,train,2025
1401,9,train,2025
1402,8,train,2025
1403,5,train,2025
1404,6,train,2025
1405,7,train,2025
1406,0,train,2025
1407,2,train,2025
1408,5,train,2025
1409,5,validation,2025
1410,2,train,2025
1411,0,train,2025
1412,7,train,2025
1413,9,validation,2025
1414,1,validation,2025
1415,1,validation,2025
1416,3,train,2025
1417,2,train,2025
1418,9,train,2025
1419,2,train,2025
1420,5,train,2025
1421,5,train,2025
1422,6,train,2025
1423,6,validation,2025
1424,3,train,2025
1425,2,train,2025
1426,2,train,2025
1427,4,train,2025
1428,2,train,2025
1429,2,validation,2025
1430,6,validation,2025
1431,1,validation,2025
1432,7,train,2025
1433,6,validation,2025
1434,4,train,2025
1435,5,train,2025
1436,0,train,2025
1437,9,train,2025
1438,4,train,2025
1439,9,train,2025
1440,2,train,2025
1441,1,validation,2025
1442,0,train,2025
1443,1,train,2025
1444,0,validation,2025
1445,7,train,2025
1446,0,train,2025
1447,4,train,2025
1448,6,train,2025
1449,5,train,2025
1450,9,train,2025
1451,0,validation,2025
1452,2,train,2025
1453,1,train,2025
1454,3,train,2025
1455,8,train,2025
1456,1,train,2025
1457,2,validation,2025
1458,0,train,2025
1459,6,train,2025
1460,5,train,2025
1461,1,train,2025
1462,4,train,2025
1463,5,train,2025
1464,8,validation,2025
1465,8,train,2025
